BioSample,LibraryName,Run,fq1,fq2,SampleType
GAL-052,GAL-052,2089,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L001_R2_001.fastq.gz,include
GAL-052,GAL-052,2090,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L002_R2_001.fastq.gz,include
GAL-052,GAL-052,2091,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L003_R2_001.fastq.gz,include
GAL-052,GAL-052,2092,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L004_R2_001.fastq.gz,include
GAL-052,GAL-052,2093,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L005_R2_001.fastq.gz,include
GAL-052,GAL-052,2094,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L006_R2_001.fastq.gz,include
GAL-052,GAL-052,2095,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L007_R2_001.fastq.gz,include
GAL-052,GAL-052,2096,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-052_S52_L008_R2_001.fastq.gz,include
GAL-053,GAL-053,2097,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L001_R2_001.fastq.gz,include
GAL-053,GAL-053,2098,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L002_R2_001.fastq.gz,include
GAL-053,GAL-053,2099,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L003_R2_001.fastq.gz,include
GAL-053,GAL-053,2100,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L004_R2_001.fastq.gz,include
GAL-053,GAL-053,2101,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L005_R2_001.fastq.gz,include
GAL-053,GAL-053,2102,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L006_R2_001.fastq.gz,include
GAL-053,GAL-053,2103,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L007_R2_001.fastq.gz,include
GAL-053,GAL-053,2104,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-053_S53_L008_R2_001.fastq.gz,include
GAL-054,GAL-054,2105,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L001_R2_001.fastq.gz,include
GAL-054,GAL-054,2106,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L002_R2_001.fastq.gz,include
GAL-054,GAL-054,2107,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L003_R2_001.fastq.gz,include
GAL-054,GAL-054,2108,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L004_R2_001.fastq.gz,include
GAL-054,GAL-054,2109,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L005_R2_001.fastq.gz,include
GAL-054,GAL-054,2110,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L006_R2_001.fastq.gz,include
GAL-054,GAL-054,2111,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L007_R2_001.fastq.gz,include
GAL-054,GAL-054,2112,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-054_S54_L008_R2_001.fastq.gz,include
GAL-055,GAL-055,2113,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L001_R2_001.fastq.gz,include
GAL-055,GAL-055,2114,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L002_R2_001.fastq.gz,include
GAL-055,GAL-055,2115,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L003_R2_001.fastq.gz,include
GAL-055,GAL-055,2116,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L004_R2_001.fastq.gz,include
GAL-055,GAL-055,2117,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L005_R2_001.fastq.gz,include
GAL-055,GAL-055,2118,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L006_R2_001.fastq.gz,include
GAL-055,GAL-055,2119,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L007_R2_001.fastq.gz,include
GAL-055,GAL-055,2120,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-055_S55_L008_R2_001.fastq.gz,include
GAL-056,GAL-056,2121,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L001_R2_001.fastq.gz,include
GAL-056,GAL-056,2122,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L002_R2_001.fastq.gz,include
GAL-056,GAL-056,2123,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L003_R2_001.fastq.gz,include
GAL-056,GAL-056,2124,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L004_R2_001.fastq.gz,include
GAL-056,GAL-056,2125,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L005_R2_001.fastq.gz,include
GAL-056,GAL-056,2126,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L006_R2_001.fastq.gz,include
GAL-056,GAL-056,2127,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L007_R2_001.fastq.gz,include
GAL-056,GAL-056,2128,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-056_S56_L008_R2_001.fastq.gz,include
GAL-057,GAL-057,2129,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L001_R2_001.fastq.gz,include
GAL-057,GAL-057,2130,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L002_R2_001.fastq.gz,include
GAL-057,GAL-057,2131,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L003_R2_001.fastq.gz,include
GAL-057,GAL-057,2132,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L004_R2_001.fastq.gz,include
GAL-057,GAL-057,2133,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L005_R2_001.fastq.gz,include
GAL-057,GAL-057,2134,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L006_R2_001.fastq.gz,include
GAL-057,GAL-057,2135,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L007_R2_001.fastq.gz,include
GAL-057,GAL-057,2136,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-057_S57_L008_R2_001.fastq.gz,include
GAL-058,GAL-058,2137,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L001_R2_001.fastq.gz,include
GAL-058,GAL-058,2138,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L002_R2_001.fastq.gz,include
GAL-058,GAL-058,2139,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L003_R2_001.fastq.gz,include
GAL-058,GAL-058,2140,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L004_R2_001.fastq.gz,include
GAL-058,GAL-058,2141,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L005_R2_001.fastq.gz,include
GAL-058,GAL-058,2142,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L006_R2_001.fastq.gz,include
GAL-058,GAL-058,2143,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L007_R2_001.fastq.gz,include
GAL-058,GAL-058,2144,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-058_S58_L008_R2_001.fastq.gz,include
GAL-059,GAL-059,2145,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L001_R2_001.fastq.gz,include
GAL-059,GAL-059,2146,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L002_R2_001.fastq.gz,include
GAL-059,GAL-059,2147,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L003_R2_001.fastq.gz,include
GAL-059,GAL-059,2148,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L004_R2_001.fastq.gz,include
GAL-059,GAL-059,2149,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L005_R2_001.fastq.gz,include
GAL-059,GAL-059,2150,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L006_R2_001.fastq.gz,include
GAL-059,GAL-059,2151,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L007_R2_001.fastq.gz,include
GAL-059,GAL-059,2152,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-059_S59_L008_R2_001.fastq.gz,include
GAL-060,GAL-060,2153,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L001_R2_001.fastq.gz,include
GAL-060,GAL-060,2154,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L002_R2_001.fastq.gz,include
GAL-060,GAL-060,2155,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L003_R2_001.fastq.gz,include
GAL-060,GAL-060,2156,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L004_R2_001.fastq.gz,include
GAL-060,GAL-060,2157,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L005_R2_001.fastq.gz,include
GAL-060,GAL-060,2158,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L006_R2_001.fastq.gz,include
GAL-060,GAL-060,2159,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L007_R2_001.fastq.gz,include
GAL-060,GAL-060,2160,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-060_S60_L008_R2_001.fastq.gz,include
GAL-061,GAL-061,2161,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L001_R2_001.fastq.gz,include
GAL-061,GAL-061,2162,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L002_R2_001.fastq.gz,include
GAL-061,GAL-061,2163,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L003_R2_001.fastq.gz,include
GAL-061,GAL-061,2164,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L004_R2_001.fastq.gz,include
GAL-061,GAL-061,2165,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L005_R2_001.fastq.gz,include
GAL-061,GAL-061,2166,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L006_R2_001.fastq.gz,include
GAL-061,GAL-061,2167,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L007_R2_001.fastq.gz,include
GAL-061,GAL-061,2168,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-061_S61_L008_R2_001.fastq.gz,include
GAL-062,GAL-062,2169,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L001_R2_001.fastq.gz,include
GAL-062,GAL-062,2170,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L002_R2_001.fastq.gz,include
GAL-062,GAL-062,2171,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L003_R2_001.fastq.gz,include
GAL-062,GAL-062,2172,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L004_R2_001.fastq.gz,include
GAL-062,GAL-062,2173,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L005_R2_001.fastq.gz,include
GAL-062,GAL-062,2174,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L006_R2_001.fastq.gz,include
GAL-062,GAL-062,2175,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L007_R2_001.fastq.gz,include
GAL-062,GAL-062,2176,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-062_S62_L008_R2_001.fastq.gz,include
GAL-063,GAL-063,2177,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L001_R2_001.fastq.gz,include
GAL-063,GAL-063,2178,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L002_R2_001.fastq.gz,include
GAL-063,GAL-063,2179,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L003_R2_001.fastq.gz,include
GAL-063,GAL-063,2180,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L004_R2_001.fastq.gz,include
GAL-063,GAL-063,2181,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L005_R2_001.fastq.gz,include
GAL-063,GAL-063,2182,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L006_R2_001.fastq.gz,include
GAL-063,GAL-063,2183,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L007_R2_001.fastq.gz,include
GAL-063,GAL-063,2184,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-063_S63_L008_R2_001.fastq.gz,include
GAL-064,GAL-064,2185,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L001_R2_001.fastq.gz,include
GAL-064,GAL-064,2186,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L002_R2_001.fastq.gz,include
GAL-064,GAL-064,2187,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L003_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L003_R2_001.fastq.gz,include
GAL-064,GAL-064,2188,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L004_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L004_R2_001.fastq.gz,include
GAL-064,GAL-064,2189,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L005_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L005_R2_001.fastq.gz,include
GAL-064,GAL-064,2190,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L006_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L006_R2_001.fastq.gz,include
GAL-064,GAL-064,2191,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L007_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L007_R2_001.fastq.gz,include
GAL-064,GAL-064,2192,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L008_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-064_S64_L008_R2_001.fastq.gz,include
GAL-065,GAL-065,2193,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-065_S65_L001_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-065_S65_L001_R2_001.fastq.gz,include
GAL-065,GAL-065,2194,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-065_S65_L002_R1_001.fastq.gz,/home2/jdo53/snpArcher_Projects/full_210_samples/data/GAL-065_S65_L002_R2_001.fastq.gz,include
